C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_35_691.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_35_691.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_35_691.jpg, -0.2090186, 1, 0, 15.62287
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_35_808.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_35_808.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_35_808.jpg, -0.06859732, 1, 0, 16.88803
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_35_919.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_35_919.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_35_919.jpg, -0.4021722, 1, 0, 17.70905
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_36_021.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_36_021.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_36_021.jpg, -0.0983556, 1, 0, 18.9608
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_36_122.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_36_122.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_36_122.jpg, -0.1385212, 1, 0, 20.1005
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_36_229.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_36_229.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_36_229.jpg, -0.46174, 1, 0, 20.924
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_36_344.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_36_344.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_36_344.jpg, -0.1173446, 1, 0, 22.1429
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_36_461.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_36_461.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_36_461.jpg, 0, 1, 0, 23.31974
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_36_577.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_36_577.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_36_577.jpg, -0.3507228, 1, 0, 24.25649
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_36_698.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_36_698.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_36_698.jpg, -0.3977767, 1, 0, 25.20146
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_36_807.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_36_807.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_36_807.jpg, -0.3654628, 1, 0, 26.34997
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_36_921.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_36_921.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_36_921.jpg, -0.5537308, 1, 0, 27.30089
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_37_022.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_37_022.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_37_022.jpg, -0.2512305, 1, 0, 28.25592
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_37_125.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_37_125.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_37_125.jpg, 0, 1, 0, 29.16554
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_37_241.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_37_241.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_37_241.jpg, 0, 1, 0, 30.18545
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_37_358.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_37_358.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_37_358.jpg, 0, 1, 0, 30.19034
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_37_468.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_37_468.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_37_468.jpg, 0, 1, 0, 30.18952
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_37_600.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_37_600.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_37_600.jpg, 0, 1, 0, 30.19034
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_37_729.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_37_729.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_37_729.jpg, 0, 1, 0, 30.1903
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_37_851.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_37_851.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_37_851.jpg, 0, 1, 0, 30.19001
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_37_969.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_37_969.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_37_969.jpg, 0, 1, 0, 30.19197
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_38_090.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_38_090.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_38_090.jpg, -0.08878727, 1, 0, 30.18808
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_38_196.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_38_196.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_38_196.jpg, -0.1022468, 1, 0, 30.1916
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_38_312.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_38_312.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_38_312.jpg, 0, 1, 0, 30.19011
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_38_428.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_38_428.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_38_428.jpg, -0.190417, 1, 0, 30.1856
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_38_547.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_38_547.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_38_547.jpg, 0, 1, 0, 30.18973
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_38_671.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_38_671.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_38_671.jpg, -0.195772, 1, 0, 30.1801
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_38_791.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_38_791.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_38_791.jpg, 0, 1, 0, 30.19042
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_38_898.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_38_898.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_38_898.jpg, 0, 1, 0, 30.18983
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_39_017.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_39_017.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_39_017.jpg, 0, 1, 0, 30.19064
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_39_127.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_39_127.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_39_127.jpg, -0.3317415, 1, 0, 30.16877
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_39_251.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_39_251.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_39_251.jpg, 0, 1, 0, 30.18985
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_39_360.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_39_360.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_39_360.jpg, -0.1479189, 1, 0, 30.18694
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_39_470.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_39_470.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_39_470.jpg, 0, 1, 0, 30.19016
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_39_587.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_39_587.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_39_587.jpg, 0, 1, 0, 30.19063
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_39_694.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_39_694.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_39_694.jpg, -0.1429628, 1, 0, 30.18474
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_39_808.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_39_808.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_39_808.jpg, 0, 1, 0, 30.19057
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_39_922.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_39_922.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_39_922.jpg, 0, 1, 0, 30.19138
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_40_035.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_40_035.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_40_035.jpg, 0, 1, 0, 30.19015
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_40_149.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_40_149.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_40_149.jpg, 0, 1, 0, 30.19028
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_40_263.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_40_263.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_40_263.jpg, -0.0369608, 1, 0, 30.19027
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_40_376.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_40_376.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_40_376.jpg, -0.07884561, 1, 0, 30.18963
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_40_495.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_40_495.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_40_495.jpg, 0, 1, 0, 30.19028
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_40_624.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_40_624.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_40_624.jpg, -0.1799993, 1, 0, 30.18874
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_40_732.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_40_732.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_40_732.jpg, 0, 1, 0, 30.18966
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_40_847.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_40_847.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_40_847.jpg, -0.1841741, 1, 0, 30.18691
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_40_969.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_40_969.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_40_969.jpg, 0, 1, 0, 30.18992
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_41_088.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_41_088.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_41_088.jpg, -0.3589903, 1, 0, 30.16448
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_41_200.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_41_200.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_41_200.jpg, -0.02464566, 1, 0, 30.18903
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_41_326.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_41_326.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_41_326.jpg, -0.2324442, 1, 0, 30.18833
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_41_445.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_41_445.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_41_445.jpg, 0, 1, 0, 30.18969
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_41_575.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_41_575.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_41_575.jpg, -0.1064369, 1, 0, 30.18856
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_41_680.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_41_680.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_41_680.jpg, -0.2015813, 1, 0, 30.1859
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_41_789.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_41_789.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_41_789.jpg, 0, 1, 0, 30.18973
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_41_913.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_41_913.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_41_913.jpg, 0, 1, 0, 30.19028
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_42_038.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_42_038.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_42_038.jpg, 0, 1, 0, 30.19029
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_42_164.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_42_164.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_42_164.jpg, -0.1834364, 1, 0, 30.18023
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_42_289.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_42_289.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_42_289.jpg, 0, 1, 0, 30.19041
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_42_416.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_42_416.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_42_416.jpg, 0, 1, 0, 30.1903
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_42_541.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_42_541.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_42_541.jpg, -0.3755635, 1, 0, 30.16076
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_42_646.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_42_646.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_42_646.jpg, -0.06225692, 1, 0, 30.19008
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_42_756.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_42_756.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_42_756.jpg, -0.1810539, 1, 0, 30.18683
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_42_878.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_42_878.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_42_878.jpg, 0, 1, 0, 30.19014
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_43_002.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_43_002.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_43_002.jpg, 0, 1, 0, 30.19032
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_43_126.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_43_126.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_43_126.jpg, 0, 1, 0, 30.19032
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_43_242.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_43_242.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_43_242.jpg, 0, 1, 0, 30.19001
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_43_369.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_43_369.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_43_369.jpg, 0, 1, 0, 30.1903
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_43_485.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_43_485.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_43_485.jpg, -0.1759221, 1, 0, 30.18088
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_43_602.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_43_602.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_43_602.jpg, 0, 1, 0, 30.19025
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_43_720.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_43_720.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_43_720.jpg, 0, 1, 0, 30.1903
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_43_836.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_43_836.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_43_836.jpg, 0, 1, 0, 30.19032
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_43_951.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_43_951.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_43_951.jpg, -0.1608409, 1, 0, 30.18419
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_44_064.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_44_064.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_44_064.jpg, 0, 1, 0, 30.19026
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_44_181.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_44_181.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_44_181.jpg, 0, 1, 0, 30.19027
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_44_284.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_44_284.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_44_284.jpg, 0, 1, 0, 30.19033
C:\Users\admin\Desktop\car\IMG\center_2019_04_04_16_23_44_390.jpg, C:\Users\admin\Desktop\car\IMG\left_2019_04_04_16_23_44_390.jpg, C:\Users\admin\Desktop\car\IMG\right_2019_04_04_16_23_44_390.jpg, 0, 1, 0, 30.19029
